,latitude,longitude,address,ward_id
43,19.0276777,72.87024559999999,"CGS Colony, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400037, India",F/N
44,19.02245524219123,72.87035876203905,"Sangam Nagar, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400037, India",F/N
45,19.01594201636252,72.86459743933852,"Korba Mithagar, F/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, 400011, India",F/N
46,19.041691972000024,72.85052482000003,"Dharavi, Zone 2, Mumbai, Mumbai City, Maharashtra, BOUNDARY, India",G/N
47,19.047690380000063,72.85787174600006,"Dharavi, Zone 2, Mumbai, Mumbai City, Maharashtra, 400017, India",G/N
48,19.039267403000053,72.85491353500004,"Machine Shop, 90 Feet Road, Dharavi, Zone 2, Mumbai, Mumbai City, Maharashtra, BOUNDARY, India",G/N
49,19.04372482200006,72.85004247900008,"Rizwan Raza, Dharavi Main Road, Dharavi, Zone 2, Mumbai, Mumbai City, Maharashtra, 400017, India",G/N
50,19.0414773,72.8484537,"Jasmine Mill Road, Dharavi, G/N Ward, Zone 2, Mumbai, Mumbai City, Maharashtra, BOUNDARY, India",G/N
51,19.07161731800005,72.91683116200005,"Bhairav Vidyalay, Kamaraj Nagar Road, Kamaraj Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",N
52,19.095314477000045,72.89974726700007,"Narayan Nagar, L Ward, Zone 5, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
53,19.095790587000067,72.90520535100006,"Varsha Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
54,19.096917292000057,72.90261551100008,"Jagdusha Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
55,19.09547255500007,72.90107516000006,"Ram Joshi Marg, Azad Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
56,19.097618392000072,72.90351675400007,"Jagdusha Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
57,19.104374972000073,72.91610807900008,"Varsha Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400079, India",N
58,19.095527121000032,72.90004929700007,"R B Kadam Road, Azad Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
59,19.095919700000024,72.90551690000007,"Varsha Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
60,19.099685300000033,72.90289370000005,"Azad Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
61,19.093636238000045,72.90381498400006,"jalaram mandir, R B Kadam Road, Azad Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
62,19.09933250000006,72.90286780000008,"Jagdusha Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
63,19.102050000000077,72.90877440000008,"Varsha Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400079, India",N
64,19.074525528000038,72.91376147700004,"Kamaraj Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400077, India",N
65,19.099273699000037,72.91670991800004,"R City Phase One, Road Number 6, Amrut Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400075, India",N
66,19.072405400000036,72.91409200000004,"Kamaraj Nagar Road, Kamaraj Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400044, India",N
67,19.09033370900005,72.89895949700008,"Azad Nagar, N Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400086, India",N
68,19.16279006700006,72.93112210400005,"Tembhipada Road, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400 078, India",S
69,19.12836161100006,72.93512059200003,"Police Station Road, Nutan Nagar, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400042, India",S
70,19.124300408000067,72.91806422900004,"Tirandaz, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 40076, India",S
71,19.115775391000057,72.93326254600004,"S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400083, India",S
72,19.13608530600004,72.93850292400003,"auto parking road, Kanjur Village, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400042, India",S
73,19.160508221000043,72.92951270200007,"Tembhipada Road, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400 078, India",S
74,19.16344982000004,72.93592354700007,"Hussainia Chowk, , Sonapur, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400082, India",S
75,19.161125259000073,72.92957415400008,"Khindipada Viewpoint, Duck Line Road, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400 078, India",S
76,19.140058533000058,72.92969351400006,"Jamil Nagar, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400042, India",S
